chembl_id	pref_name	max_phase	first_approval	molecule_type	oral	parenteral	topical	natural_product	prodrug	inorganic	polymer	veterinary	withdrawn	canonical_smiles	inchi_key	mw	alogp	hba	hbd	psa	rtb	ro5_viol	qed	heavy_atoms	aromatic_rings	smiles_clean	herg
CHEMBL1091250	INDIGOTINDISULFONATE	4	2022	Small molecule	0	1	0	1	0			0		O=C1/C(=C2\Nc3ccc(S(=O)(=O)O)cc3C2=O)Nc2ccc(S(=O)(=O)O)cc21			1.31	8	4	166.94	2			28	2	O=C1/C(=C2\Nc3ccc(S(=O)(=O)O)cc3C2=O)Nc2ccc(S(=O)(=O)O)cc21	ok
CHEMBL1091644	LINSITINIB	3		Small molecule	0	0	0	1	0			0		C[C@]1(O)C[C@@H](c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c3c(N)nccn32)C1			4.82	6	2	89.33	3			32	5	C[C@]1(O)C[C@@H](c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c3c(N)nccn32)C1	ok
CHEMBL1093	ARTICAINE	4	2000	Small molecule	0	1	0	1	0			0		CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC			2.17	5	2	67.43	6			19	1	CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC	ok
CHEMBL1093458	ENDOXIFEN	3		Small molecule	0	0	0	0	0			0		CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1			5.36	3	2	41.49	8			28	3	CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1	ok
CHEMBL1094	FELBAMATE	4	1993	Small molecule	1	0	0	1	0			0		NC(=O)OCC(COC(N)=O)c1ccccc1			0.96	4	2	104.64	5			17	1	NC(=O)OCC(COC(N)=O)c1ccccc1	ok
CHEMBL1094636	NIRAPARIB	4	2017	Small molecule	1	0	0	1	0			0		NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12			2.59	4	2	72.94	3			24	3	NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12	ok
CHEMBL109480	TANESPIMYCIN	3		Small molecule	0	0	0	1	0			0		C=CCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O			2.54	9	4	166.28	6			42	0	C=CCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O	ok
CHEMBL1094966	PIRBUTEROL	4	1986	Small molecule	0	0	1	1	0			0		CC(C)(C)NCC(O)c1ccc(O)c(CO)n1			0.7	5	4	85.61	4			17	1	CC(C)(C)NCC(O)c1ccc(O)c(CO)n1	ok
CHEMBL1095	ETHOTOIN	4	1957	Small molecule	1	0	0	1	0			0		CCN1C(=O)NC(c2ccccc2)C1=O			1.3	2	1	49.41	2			15	1	CCN1C(=O)NC(c2ccccc2)C1=O	ok
CHEMBL1095097	EPLERENONE	4	2002	Small molecule	1	0	0	1	0			0		COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@H]13			3.12	6	0	82.2	1			30	0	COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@H]13	ok
CHEMBL1095777	INDACATEROL	4	2009	Small molecule	0	0	1	1	0			0		CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2			3.15	4	4	85.35	6			29	3	CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2	ok
CHEMBL1095930	CEFUROXIME AXETIL	4	1987	Small molecule	1	0	0	1	1			0		CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CS[C@H]12)c1ccco1			-0.17	12	2	189.06	9			35	1	CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CS[C@H]12)c1ccco1	ok
CHEMBL1096	AMLEXANOX	4	1996	Small molecule	0	0	1	1	0			0		CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1			2.75	5	2	106.42	2			22	3	CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1	ok
CHEMBL1096146	PONESIMOD	4	2021	Small molecule	1	0	0	1	0			0		CCC/N=C1\S/C(=C\c2ccc(OC[C@H](O)CO)c(Cl)c2)C(=O)N1c1ccccc1C			4.27	6	2	82.36	8			31	2	CCC/N=C1\S/C(=C\c2ccc(OC[C@H](O)CO)c(Cl)c2)C(=O)N1c1ccccc1C	ok
CHEMBL1096380	PLINABULIN	3		Small molecule	0	0	0	1	0			0		CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O			0.74	3	3	94.4	2			25	3	CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O	ok
CHEMBL109648	CLAZOSENTAN	3		Small molecule	0	0	0	1	0			0		COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C)cn2)nc(-c2ccnc(-c3nnn[nH]3)c2)nc1OCCO			2.39	13	3	200.11	11			41	5	COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C)cn2)nc(-c2ccnc(-c3nnn[nH]3)c2)nc1OCCO	ok
CHEMBL1096562	METHYL AMINOLEVULINATE	4	2004	Small molecule	0	0	1	1	1			0		COC(=O)CCC(=O)CN			-0.53	4	1	69.39	4			10	0	COC(=O)CCC(=O)CN	ok
CHEMBL1096882	FLUDARABINE PHOSPHATE	4	1991	Small molecule	1	1	0	0	1			0		Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O			-1.72	10	5	186.07	4			24	2	Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O	ok
CHEMBL1096885	VALRUBICIN	4	1998	Small molecule	0	1	0	0	0			0		CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O			2.46	13	5	215.22	10			51	2	CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O	ok
CHEMBL1096979	BENSERAZIDE	3		Small molecule	0	0	0	1	0			0		NC(CO)C(=O)NNCc1ccc(O)c(O)c1O			-1.76	7	7	148.07	5			18	1	NC(CO)C(=O)NNCc1ccc(O)c(O)c1O	ok
CHEMBL1097205	BORNEOL	3		Small molecule	0	0	0	1	0			0		CC1(C)C2CCC1(C)C(O)C2			2.19	1	1	20.23	0			11	0	CC1(C)C2CCC1(C)C(O)C2	ok
CHEMBL1097235	AZOSEMIDE	3		Small molecule	0	0	0	1	0			0		NS(=O)(=O)c1cc(-c2nnn[nH]2)c(NCc2cccs2)cc1Cl			1.84	7	3	126.65	5			23	3	NS(=O)(=O)c1cc(-c2nnn[nH]2)c(NCc2cccs2)cc1Cl	ok
CHEMBL1097279	CANGRELOR TETRASODIUM	4	2015	Small molecule	0	1	0	0	0			0		CSCCNc1nc(SCCC(F)(F)F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])C(Cl)(Cl)P(=O)([O-])[O-])[C@@H](O)[C@H]1O.[Na+].[Na+].[Na+].[Na+]			2.85	15	7	255.91	15			44	2	CSCCNc1nc(SCCC(F)(F)F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])C(Cl)(Cl)P(=O)([O-])[O-])[C@@H](O)[C@H]1O	ok
CHEMBL1097615	NETIVUDINE	3		Small molecule	0	0	0	1	0			0		CC#Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]c1=O			-2.48	7	4	124.78	2			20	1	CC#Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]c1=O	ok
CHEMBL1097620	IOTHALAMATE SODIUM	4	1982	Small molecule	0	1	0	0	0			0		CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I.[Na+]			2.52	3	3	95.5	3			20	1	CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I	ok
CHEMBL1098	BUPIVACAINE	4	1972	Small molecule	0	1	0	1	0			0		CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C			3.9	2	1	32.34	5			21	1	CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C	ok
CHEMBL1098319	2-MERCAPTOETHANESULFONIC ACID	4	1988	Small molecule	1	1	0	1	0			0		O=S(=O)(O)CCS			-0.2	3	2	54.37	2			7	0	O=S(=O)(O)CCS	ok
CHEMBL1098659	WATER	4	1982	Small molecule	0	0	1	1	0			0		O			-0.82	0	0	31.5	0			1	0	O	ok
CHEMBL11	IMIPRAMINE	4	1959	Small molecule	1	1	0	1	0			0		CN(C)CCCN1c2ccccc2CCc2ccccc21			3.88	2	0	6.48	4			21	2	CN(C)CCCN1c2ccccc2CCc2ccccc21	RISK
CHEMBL110	BENZNIDAZOLE	4	2017	Small molecule	1	0	0	1	0			0		O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1			1.11	5	1	90.06	5			19	2	O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1	ok
CHEMBL1100	PARAMETHADIONE	4	1949	Small molecule	1	0	0	1	0			0		CCC1(C)OC(=O)N(C)C1=O			0.76	3	0	46.61	1			11	0	CCC1(C)OC(=O)N(C)C1=O	ok
CHEMBL110094	MELITRACEN	3		Small molecule	0	0	0	1	0			0		CN(C)CCC=C1c2ccccc2C(C)(C)c2ccccc21			4.71	1	0	3.24	3			22	2	CN(C)CCC=C1c2ccccc2C(C)(C)c2ccccc21	ok
CHEMBL1101	BIPERIDEN	4	1959	Small molecule	1	1	0	0	0			0		OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2			3.96	2	1	23.47	5			23	1	OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2	ok
CHEMBL1102	GLUTETHIMIDE	4	1976	Small molecule	1	0	0	1	0			0		CCC1(c2ccccc2)CCC(=O)NC1=O			1.77	2	1	46.17	2			16	1	CCC1(c2ccccc2)CCC(=O)NC1=O	ok
CHEMBL1103	FURAZOLIDONE	4	1958	Small molecule	1	0	0	1	0			0		O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1			0.97	6	0	98.18	3			16	1	O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1	ok
CHEMBL1104	EDROPHONIUM	4	1951	Small molecule	0	1	0	1	0			0		CC[N+](C)(C)c1cccc(O)c1			1.98	1	1	20.23	2			12	1	CC[N+](C)(C)c1cccc(O)c1	ok
CHEMBL110458	MIGALASTAT	4	2016	Small molecule	1	0	0	1	0			0		OC[C@H]1NC[C@H](O)[C@@H](O)[C@H]1O			-2.97	5	5	92.95	1			11	0	OC[C@H]1NC[C@H](O)[C@@H](O)[C@H]1O	ok
CHEMBL1106	EPINASTINE	4	2003	Small molecule	0	0	1	1	0			0		NC1=NCC2c3ccccc3Cc3ccccc3N12			2.47	3	1	41.62	0			19	2	NC1=NCC2c3ccccc3Cc3ccccc3N12	ok
CHEMBL110691	CHLORMADINONE ACETATE	4		Small molecule	0	0	0	1	0			0		CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C			4.75	4	0	60.44	2			28	0	CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C	ok
CHEMBL1107	HALOFANTRINE	4	1992	Small molecule	1	0	0	0	0			0		CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12			8.64	2	1	23.47	10			33	3	CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12	RISK
CHEMBL110739	CORTICOSTERONE	3		Small molecule	0	0	0	1	0			0		C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO			2.67	4	2	74.6	2			25	0	C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO	ok
CHEMBL1108	DROPERIDOL	4	1970	Small molecule	0	1	0	0	0			0		O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1			3.68	4	1	58.1	6			28	3	O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1	RISK
CHEMBL1109	SULFAPHENAZOLE	4	1982	Small molecule	1	0	0	1	0			0		Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1			2.26	5	2	90.01	4			22	3	Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1	ok
CHEMBL111	RIMONABANT	4	2006	Small molecule	1	0	0	1	0			0		Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1			5.94	4	1	50.16	4			30	3	Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1	RISK
CHEMBL1110	ALOSETRON	4	2000	Small molecule	1	0	0	1	0			0		Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O			2.41	3	1	53.92	2			22	3	Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O	RISK
CHEMBL1111	AMBRISENTAN	4	2007	Small molecule	1	0	0	1	0			0		COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O			3.52	5	1	81.54	7			28	3	COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O	ok
CHEMBL1112	ARIPIPRAZOLE	4	2002	Small molecule	1	1	0	1	0			0		O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1			4.86	4	1	44.81	7			30	2	O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1	RISK
CHEMBL111272	M-FLUOROBENZYLGUANIDINE	3		Small molecule	0	0	0	0	0			0		N=C(N)NCc1cccc(F)c1			0.81	1	3	61.9	2			12	1	N=C(N)NCc1cccc(F)c1	ok
CHEMBL1113	AMOXAPINE	4	1980	Small molecule	1	0	0	1	0			0		Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2			3.43	4	1	36.86	0			22	2	Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2	ok
CHEMBL1114	THEOBROMINE	3		Small molecule	0	0	0	1	0			0		Cn1cnc2c1c(=O)[nH]c(=O)n2C			-1.04	5	1	72.68	0			13	2	Cn1cnc2c1c(=O)[nH]c(=O)n2C	ok
CHEMBL1115	PYRIDOSTIGMINE	4	1955	Small molecule	1	1	0	1	0			0		CN(C)C(=O)Oc1ccc[n+](C)c1			0.57	2	0	33.42	1			13	1	CN(C)C(=O)Oc1ccc[n+](C)c1	ok
CHEMBL1117	IDARUBICIN	4	1990	Small molecule	0	1	0	1	0			0		CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O			1.02	10	5	176.61	3			36	2	CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O	ok
CHEMBL1118	DESVENLAFAXINE	4	2008	Small molecule	1	0	0	1	0			0		CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1			2.73	3	2	43.7	4			19	1	CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1	ok
CHEMBL112	ACETAMINOPHEN	4	1968	Small molecule	1	1	1	0	0			0		CC(=O)Nc1ccc(O)cc1			1.35	2	2	49.33	1			11	1	CC(=O)Nc1ccc(O)cc1	ok
CHEMBL1123	DICYCLOMINE	4	1950	Small molecule	1	1	0	1	0			0		CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1			4.4	3	0	29.54	7			22	0	CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1	ok
CHEMBL1126	PENICILLIN G SODIUM	4	1982	Small molecule	0	1	0	1	0			0		CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+]			0.86	4	2	86.71	4			23	1	CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)[O-]	ok
CHEMBL1129	TRIFLURIDINE	4	1980	Small molecule	1	0	1	0	0			0		O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F			-0.8	6	3	104.55	2			20	1	O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F	ok
CHEMBL11298	SERINE	3		Small molecule	0	0	0	1	0			0		N[C@@H](CO)C(=O)O			-1.61	3	3	83.55	2			7	0	N[C@@H](CO)C(=O)O	ok
CHEMBL113	CAFFEINE	4	1948	Small molecule	1	1	1	1	0			0		Cn1c(=O)c2c(ncn2C)n(C)c1=O			-1.03	6	0	61.82	0			14	2	Cn1c(=O)c2c(ncn2C)n(C)c1=O	ok
CHEMBL1130	DOXIFLURIDINE	3		Small molecule	0	0	0	0	1			0		C[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O			-1.69	6	3	104.55	1			17	1	C[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O	ok
CHEMBL1131	ACITRETIN	4	1996	Small molecule	1	0	0	1	0			0		COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C			5.17	2	1	46.53	6			24	1	COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C	ok
CHEMBL113178	SELENOMETHIONINE	4	1973	Small molecule	0	1	0	1	0			0		C[Se]CC[C@H](N)C(=O)O												C[Se]CC[C@H](N)C(=O)O	ok
CHEMBL113461	TEDISAMIL	3		Small molecule	0	0	0	1	0			0		C1CCC2(C1)C1CN(CC3CC3)CC2CN(CC2CC2)C1			3.23	2	0	6.48	4			21	0	C1CCC2(C1)C1CN(CC3CC3)CC2CN(CC2CC2)C1	RISK
CHEMBL1136	TELITHROMYCIN	4	2001	Small molecule	1	0	0	1	0			0		CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C			4.93	14	1	171.85	11			58	2	CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C	ok
CHEMBL1138	EZETIMIBE	4	2002	Small molecule	1	0	0	0	0			0		O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1			4.89	3	2	60.77	6			30	3	O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1	ok
CHEMBL1139	EPOPROSTENOL	4	1995	Small molecule	0	1	0	1	0			0		CCCCC[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)O[C@H]2C[C@H]1O			3.41	4	3	86.99	10			25	0	CCCCC[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)O[C@H]2C[C@H]1O	ok
CHEMBL114	SAQUINAVIR	4	1995	Small molecule	1	0	0	1	0			0		CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1			3.09	7	5	166.75	12			49	3	CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1	ok
CHEMBL1140	NIACINAMIDE	4	1982	Small molecule	1	1	0	1	0			0		NC(=O)c1cccnc1			0.18	2	1	55.98	1			9	1	NC(=O)c1cccnc1	ok
CHEMBL1144	PRAVASTATIN	4	1991	Small molecule	1	0	0	1	0			0		CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21			2.44	6	4	124.29	10			30	0	CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21	ok
CHEMBL1146	CEFAMANDOLE	4		Small molecule	0	0	0	1	0			0		Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](O)c3ccccc3)[C@H]2SC1			-0.23	10	3	150.54	7			31	2	Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](O)c3ccccc3)[C@H]2SC1	ok
CHEMBL1148	TORSEMIDE	4	1993	Small molecule	1	1	0	1	0			1		Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1			2.53	5	3	100.19	5			24	2	Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1	ok
CHEMBL1149	LEVOCARNITINE	4	1985	Small molecule	1	1	0	1	0			0		C[N+](C)(C)C[C@H](O)CC(=O)[O-]			-1.81	3	1	60.36	4			11	0	C[N+](C)(C)C[C@H](O)CC(=O)[O-]	ok
CHEMBL115	INDINAVIR ANHYDROUS	4	1996	Small molecule	1	0	0	1	0			0		CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O			2.87	7	4	118.03	11			45	3	CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O	ok
CHEMBL1152	PREDNISOLONE ACETATE	4	1955	Small molecule	1	1	1	1	0			0		CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C			2.13	6	2	100.9	3			29	0	CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C	ok
CHEMBL1159	PINACIDIL ANHYDROUS	4	1989	Small molecule	1	0	0	1	0			0		CC(N/C(=N\C#N)Nc1ccncc1)C(C)(C)C			2.35	3	2	73.1	2			18	1	CC(N/C(=N\C#N)Nc1ccncc1)C(C)(C)C	ok
CHEMBL1159650	CLOBETASOL PROPIONATE	4	1985	Small molecule	0	0	1	0	0			0		CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C			4.1	5	1	80.67	4			32	0	CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C	ok
CHEMBL116	AMPRENAVIR	4	1999	Small molecule	1	0	0	1	0			0		CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1			2.4	7	3	131.19	11			35	2	CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1	ok
CHEMBL11608	TYRAMINE	3		Small molecule	0	0	0	1	0			0		NCCc1ccc(O)cc1			0.89	2	2	46.25	2			10	1	NCCc1ccc(O)cc1	ok
CHEMBL1160819	AMMONIA SOLUTION, STRONG	4	2007	Small molecule	0	1	0	1	0			0		N			0.16	1	1	35	0			1	0	N	ok
CHEMBL1161	MOMETASONE FUROATE	4	1987	Small molecule	0	1	1	1	1			0		C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl			4.87	6	1	93.81	4			35	1	C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl	ok
CHEMBL1161632	BICARBONATE	3		Small molecule	0	0	0	1	0			0		O=C(O)O			0.22	1	2	57.53	0			4	0	O=C(O)O	ok
CHEMBL1161681	NITROUS ACID	4	2011	Small molecule	0	1	0	1	0			0		O=NO			0.14	2	1	49.66	0			3	0	O=NO	ok
CHEMBL1162	NORETHINDRONE	4	1962	Small molecule	1	0	0	1	0			0		C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C			3.49	2	1	37.3	0			22	0	C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C	ok
CHEMBL1163	ATAZANAVIR	4	2003	Small molecule	1	0	0	1	0			0		COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C			4.21	9	5	171.22	14			51	3	COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C	ok
CHEMBL1164729	FEBUXOSTAT	4	2008	Small molecule	1	0	0	1	0			0		Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O			3.72	5	1	83.21	5			22	2	Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O	ok
CHEMBL1165	MOEXIPRIL	4	1995	Small molecule	1	0	0	1	1			0		CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O			2.58	7	2	114.4	11			36	2	CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O	ok
